,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
2419,PG37108,Gesänge und Inschriften,"Whitman, Walt",1819.0,1892.0,['de'],23,'American poetry -- Translations into German',Text,'American poetry -- Translations into German'
2441,PG37435,"Verfall und Triumph, Erster Teil: Gedichte","Becher, Johannes Robert",1891.0,1958.0,['de'],142,'German poetry',Text,'German poetry'
2496,PG38125,Der zunehmende Mond,"Tagore, Rabindranath",1861.0,1941.0,['de'],40,"'Bengali poetry -- Translations into German', 'Indic poetry -- Translations into German', 'Tagore, Rabindranath, 1861-1941 -- Translations into German'",Text,'Bengali poetry -- Translations into German'
2497,PG38125,Der zunehmende Mond,"Tagore, Rabindranath",1861.0,1941.0,['de'],40,"'Bengali poetry -- Translations into German', 'Indic poetry -- Translations into German', 'Tagore, Rabindranath, 1861-1941 -- Translations into German'",Text,'Indic poetry -- Translations into German'
2546,PG38930,"Elsbeth von Küssaberg, das Gotteli von St. Agnesen: Ein episches Gedicht aus dem Kletgau","Würtenberger, Karl Friedrich",1838.0,1911.0,['de'],16,"'Poetry', 'German literature -- Klettgau Valley (Germany and Switzerland)'",Text,'Poetry'
2588,PG39792,Das Lied vom blöden Ritter,"Heine, Heinrich",1797.0,1856.0,['de'],35,'German poetry -- 19th century',Text,'German poetry -- 19th century'
2611,PG40117,Das Marien-Leben,"Rilke, Rainer Maria",1875.0,1926.0,['de'],50,"'Mary, Blessed Virgin, Saint -- Poetry'",Text,Saint -- Poetry'
2618,PG40185,Das unendliche Gespräch: Eine nächtliche Szene,"Hasenclever, Walter",1890.0,1940.0,['de'],17,'German poetry -- 20th century',Text,'German poetry -- 20th century'
2621,PG40221,Gedichte,"Trakl, Georg",1887.0,1914.0,['de'],70,'Austrian poetry -- 20th century',Text,'Austrian poetry -- 20th century'
2622,PG40231,Die Gebete der Demut,"Jammes, Francis",1868.0,1938.0,['de'],22,"'Religious poetry, French -- Translations into German'",Text,'Religious poetry
2625,PG40298,Junge Pferde! Junge Pferde!,"Boldt, Paul",1885.0,1921.0,['de'],17,'German poetry -- 20th century',Text,'German poetry -- 20th century'
2626,PG40304,Die Spur,"Viertel, Berthold",1885.0,1953.0,['de'],18,'Austrian poetry -- 20th century',Text,'Austrian poetry -- 20th century'
2627,PG40317,Hymnen,"Brezina, Otokar",1868.0,1929.0,['de'],18,'Czech poetry -- Translations into German',Text,'Czech poetry -- Translations into German'
2647,PG40805,Stehe von Lichtern gestreichelt: Gedichte,"Edschmid, Kasimir",1890.0,1966.0,['de'],15,'German poetry -- 20th century',Text,'German poetry -- 20th century'
2648,PG4083,Mutter und Kind: Ein Gedicht in sieben Gesängen,"Hebbel, Friedrich",1813.0,1863.0,['de'],14,'German poetry -- 19th century',Text,'German poetry -- 19th century'
2669,PG41353,Gedichte,"Kraft, Paul",1896.0,1922.0,['de'],19,'Poetry',Text,'Poetry'
2684,PG41706,Verbrüderung: Gedichte,"Becher, Johannes Robert",1891.0,1958.0,['de'],52,'German poetry -- 20th century',Text,'German poetry -- 20th century'
2689,PG41883,Gesänge aus den drei Reichen: Ausgewählte Gedichte,"Werfel, Franz",1890.0,1945.0,['de'],18,'Poetry',Text,'Poetry'
2806,PG43821,Hymnen an die Nacht / Die Christenheit oder Europa,Novalis,1772.0,1801.0,['de'],98,"'German poetry', 'Christianity in literature'",Text,'German poetry'
